name;id;"employees (lower bound)";"employees (upper bound)";employee_date;revenue;"datascouts score";social_score;traction_score;business_size_score;seo_score;median_load_time;median_load_time_percentile;incoming_links_count;alexa_rank;alexa_rank_change;reach_alexa_rank_change;reach_per_million;reach_per_million_change_percentile;page_views_per_user;page_views_per_user_change_percentile;page_views_per_million;page_views_per_million_change_percentile;page_views_alexa_rank;page_views_alexa_rank_change;alexa_date;rank;top_rank;domain_rating;backlinks_count;referring_domains_count;referring_ips_count;referring_class_c_count;referring_pages_count;ahrefs_date;checkins_count;likes_count;talking_about_count;facebook_date;listed_count;tweet_count;favourites_count;twitter_date
"SAP SE";26132;84180;84180;2017-11-28;20604527580;130;149;106;137;147;3196;20;15378;1791;-23;-30;441;2;4.15;-3.71;42.84;-3.71;1691;18;2017-08-12;27;951;73;158609;2190;1899;1667;150331;2017-08-12;15470;851424;1725;2017-08-15;;18240;1410;2017-08-15
Sellf;26133;96;96;2017-11-28;;70;116;47;75;69;2170;37;71;468714;-66394;-105795;1.4;30;1.5;-28.1;0.05;-28.1;675419;20884;2017-08-12;8;2052282;48;1387;218;228;211;1307;2017-08-12;0;6444;0;2017-08-15;;1878;1080;2017-08-15
Sellsy;26134;28;28;2017-11-28;;77;110;62;72;83;1550;57;50;117810;-38396;-44960;7.3;50;1.7;-21.3;0.29;-21.3;167103;-29320;2017-08-12;28;224628;55;426;95;104;100;408;2017-08-12;0;569;2;2017-08-15;;1799;3738;2017-08-15
Simplicate;26135;21;21;2017-11-28;;64;103;44;71;62;1312;66;30;1134564;373574;331623;0.33;-33.87;3.5;-38.2;0.03;-38.2;1021542;484619;2017-08-12;15;2420015;47;53;9;8;8;27;2017-08-12;15;309;1;2017-08-15;;348;291;2017-08-15
SugarCRM;26136;450;450;2017-11-28;;98;129;77;98;111;1279;67;2203;46114;4671;3083;16.7;-7.895;4.31;-18.06;1.69;-18.06;39359;8015;2017-08-12;21;9045;66;3552;535;465;421;3372;2017-08-12;369;7664;63;2017-08-15;;14246;1096;2017-08-15
SumaCRM;26137;5;5;2017-11-28;;63;77;59;59;67;917;82;77;112955;13472;15505;6;-16.65;3.8;3;0.54;3;102683;10528;2017-08-12;9;725051;51;105;52;53;51;105;2017-08-12;;;;;;701;5294;2017-08-15
Teamwork;26138;110;110;2017-11-28;;99;130;98;84;100;1585;56;276;4272;-348;-506;184;11;5.92;-7.644;25.52;-7.644;2992;-93;2017-08-12;44;19879;63;4811;395;333;319;1824;2017-08-12;0;0;0;2017-08-15;;7267;2556;2017-08-15
Timechimp;26139;5;5;2017-11-28;;56;87;34;59;66;;;15;795312;-163665;-136193;0.58;20;2.6;10;0.03;10;849294;-246961;2017-08-12;11;6242353;44;9;4;5;4;9;2017-08-12;0;137;6;2017-08-15;;76;10;2017-08-15
Visma;26140;4940;4940;2017-11-28;763941160.5;91;75;73;112;105;1190;71;540;43283;-657;-1280;19.5;2;3.22;-5.572;1.47;-5.572;44182;612;2017-08-12;14;9819;65;1468;59;61;61;1426;2017-08-12;;;;;;495;10;2017-08-15
Vtiger;26141;104;104;2017-11-28;;87;115;69;81;102;1874;46;993;39383;877;1713;22.3;-5.823;2.95;8;1.54;8;42518;-1181;2017-08-12;20;19060;63;9659;455;416;383;8298;2017-08-12;13;4101;25;2017-08-15;;882;46;2017-08-15
Wefact;26142;5;5;2017-11-28;;62;101;26;59;91;537;93;34;2009078;444559;403855;0.18;-27.96;2.1;-11.86;0.01;-11.86;2270698;569292;2017-08-12;11;137923;56;37;15;13;13;37;2017-08-12;1;206;3;2017-08-15;;442;6;2017-08-15
WhiteWorks;26143;6700;6700;2017-01-12;;64;99;13;101;78;1722;42;9;1210998;65262;67605;0.44;-10.61;1.2;3;0.01;3;1790172;52714;2017-08-12;10;2276426;47;17;5;5;5;16;2017-08-12;8;654;12;2017-08-15;;300;3;2017-08-15
Wrike;26144;430;430;2017-11-28;;98;128;95;87;96;4545;9;718;4568;-463;-419;174;8.6;5.69;5.8;23.29;5.8;3307;-569;2017-08-12;18;17422;63;3257;446;422;388;3154;2017-08-12;0;14365;55;2017-08-15;;11482;1425;2017-08-15
Zoho;26145;5080;5080;2017-11-28;;123;138;120;113;128;1754;50;7291;487;-53;-71;1,286;9.4;7.04;-0.985;212.5;-0.985;333;-36;2017-08-12;80;1448;72;137473;4028;2488;2079;103996;2017-08-12;48;125701;3595;2017-08-15;;11440;4344;2017-08-15
Teamleader;26146;170;170;2017-11-28;;81;112;70;90;71;1178;71;61;57783;-7516;-8647;12.9;14;4.31;-0.23;1.3;-0.23;49121;-6288;2017-08-12;15;56650;59;51;21;24;24;51;2017-08-12;0;23831;11;2017-08-15;;233;57;2017-08-15
ABCrm;26148;;;;;32;64;0;25;64;;;1;;;;;;;;;;;;2017-08-12;8;29683542;36;13;2;2;2;13;2017-08-12;;;;;;106;8;2017-08-15
ActiveColab;26149;5;5;2017-01-19;;85;128;73;67;94;1795;48;400;36442;-570;-626;22;0.7;4.23;0.7;2.18;0.7;31643;-793;2017-08-12;81;37281;61;50623;2685;2444;2059;39926;2017-08-12;0;6602;206;2017-08-15;;8444;4473;2017-08-15
"Agile CRM";26153;137;137;2017-11-28;;89;122;77;77;98;2382;32;108;26138;-2975;-3734;26.3;11;9.08;2;5.6;2;13608;-1674;2017-08-12;15;19806;63;553;101;110;103;473;2017-08-12;0;4539;40;2017-08-15;;7682;914;2017-08-15
Asana;26154;360;360;2017-11-28;;112;145;118;89;106;6105;4;1734;567;-8;-20;1,125;1.5;6.45;-2.57;170.1;-2.57;406;-4;2017-08-12;86;5337;67;111062;14268;11466;8019;66837;2017-08-12;0;0;0;2017-08-15;;27699;14957;2017-08-15
Batchbook;26155;8;8;2017-11-28;;73;123;47;62;90;3170;20;211;213728;23;-1457;2.5;-3.2;5.4;-1.81;0.31;-1.81;157555;3574;2017-08-12;15;53567;60;8740;1398;1208;1024;6892;2017-08-12;0;5156;3;2017-08-15;;6080;370;2017-08-15
BedeskExpress;26156;;;;;43;92;12;25;77;;;117;3072212;-1327479;-848777;0.1;40;2;50;0;50;3654455;-2287489;2017-08-12;12;3666683;46;5;4;4;4;5;2017-08-12;0;0;0;2017-08-15;;177;0;2017-08-15
Bexio;26158;40;40;2017-11-28;;76;114;62;70;82;1533;58;58;71395;1282;245;8.1;-2.36;11;-5.784;2.04;-5.784;33588;1970;2017-08-12;23;148192;56;153;33;34;34;80;2017-08-12;0;2484;53;2017-08-15;;1274;1019;2017-08-15
Billings;26159;32;32;2017-11-28;;74;118;41;69;101;1383;63;421;310276;39871;38718;1.9;-18.18;2.5;-2.36;0.11;-2.36;354715;49531;2017-08-12;16;75539;58;1972;414;417;385;1801;2017-08-12;0;1014;3;2017-08-15;;9773;1574;2017-08-15
"BPM Online";26161;150;150;2017-11-28;;81;119;63;77;88;2083;39;166;89419;-19224;-23502;7.67;26;4.35;-3.33;0.78;-3.33;75663;-14327;2017-08-12;16;165823;56;1626;89;88;85;1398;2017-08-12;6;9917;2573;2017-08-15;;1361;231;2017-08-15
Capsule;26165;;;;;67;82;77;25;85;1131;73;302;19931;107;-575;31.3;0.9;16.4;-9.086;12;-9.086;6484;483;2017-08-12;56;59611;59;28483;1424;1336;1118;14926;2017-08-12;;;;;;3127;247;2017-08-15
Charibase;26167;30;30;2017-10-28;;49;73;0;69;84;;;9;9614037;-1706893;-1232684;0.02;20;3;40;0;40;7996059;-2733111;2017-08-12;12;1745446;48;4;4;4;4;4;2017-08-12;;;;;;711;43;2017-08-15
Clarizen;26170;200;200;2017-11-28;;84;120;68;87;85;1436;61;1074;46598;-4854;-4660;15.9;8;5.03;8;1.87;8;36135;-5595;2017-08-12;12;137853;57;1225;91;92;91;1140;2017-08-12;0;3447;7;2017-08-15;;9540;120;2017-08-15
Datafakt;26174;;;;;32;77;0;25;56;;;1;5569811;;;0.03;0;7;0;0.01;0;3266617;;2017-08-12;3;91848070;22;25;10;7;7;25;2017-08-12;0;38;1;2017-08-15;;17;0;2017-08-15
Daylite;26176;32;32;2017-11-28;;74;118;41;69;101;1383;63;421;310276;39871;38718;1.9;-18.18;2.5;-2.36;0.11;-2.36;354715;49531;2017-08-12;16;75539;58;1972;414;417;385;1801;2017-08-12;0;1014;3;2017-08-15;;9773;1574;2017-08-15
Debitoor;26178;10;10;2017-11-28;;78;116;70;63;82;2081;40;52;55911;8785;4710;14.7;-10.43;3.07;-30.54;1.06;-30.54;58587;18895;2017-08-12;41;368581;53;13621;386;376;340;8366;2017-08-12;0;0;0;2017-08-15;;1212;713;2017-08-15
Deskflow;26179;5;5;2017-01-19;;45;102;0;59;60;;;1;11042457;;;0.02;0;1;0;0;0;13647414;;2017-08-12;4;57815452;30;0;0;0;0;0;2017-08-12;0;1074;3;2017-08-15;;436;2;2017-08-15
Digitaalkantoor;26181;10;10;2017-11-28;;54;112;0;63;88;;;20;4125030;1687313;1733925;0.06;-48.889;3;-29.01;0;-29.01;4010702;1913671;2017-08-12;10;931910;50;820;69;52;50;820;2017-08-12;0;0;0;2017-08-15;;1253;0;2017-08-15
DigitaleFactuur;26182;;;;;30;102;17;25;11;;;1;2251867;-470646;-435171;0.19;30;1.1;-4.2;0.01;-4.2;3257517;-573895;2017-08-12;0;0;0;0;0;0;0;0;2017-08-12;0;784;0;2017-08-15;;305;54;2017-08-15
Dolibarr;26183;390;390;2017-11-28;;84;119;58;83;100;2207;36;2644;156188;30499;33505;3.9;-24.57;4.1;-2.63;0.38;-2.63;136304;28091;2017-08-12;34;38891;61;1855;109;102;99;888;2017-08-12;0;34746;28;2017-08-15;;285;6;2017-08-15
Efficy;26186;60;60;2017-11-28;;68;85;31;84;96;1005;78;59;801808;114608;160869;0.55;-25.28;3;20;0.04;20;794688;22016;2017-08-12;20;614847;52;71;33;16;15;71;2017-08-12;8;282;0;2017-08-15;;105;0;2017-08-15
Emnis;26187;30;30;2017-11-28;;36;0;0;69;75;;;6;11117105;;;0.02;0;2;0;0;0;12204123;;2017-08-12;28;3677982;46;424;61;54;51;422;2017-08-12;;;;;;;;
Factusol;26190;60;60;2017-11-28;;64;121;22;75;79;;;6;;;;;;;;;;;;2017-08-12;6;16640873;39;0;0;0;0;0;2017-08-12;658;14567;148;2017-08-15;;2639;5789;2017-08-15
Factuursturen.be;26191;;;;;32;94;0;25;46;620;92;24;654843;146401;175886;0.62;-30.06;4.9;2;0.07;2;503268;103497;2017-08-12;17;1389551;49;42;16;17;16;42;2017-08-12;0;0;0;2017-08-15;;94;30;2017-08-15
Flowcrm;26192;30;30;2017-11-28;;56;96;12;69;83;1392;49;17;5170369;2119941;1856106;0.06;-53.061;1;-7.207;0;-7.207;7078840;2730857;2017-08-12;24;1344003;49;30100;76;60;57;29863;2017-08-12;9;132;0;2017-08-15;;338;110;2017-08-15
Forcemanager;26193;100;100;2017-11-28;;68;117;31;85;74;2324;34;73;345078;-74038;-60490;1.4;20;4.5;30;0.15;30;279480;-113590;2017-08-12;33;1787735;48;4907;249;253;231;2901;2017-08-12;10;6254;1;2017-08-15;;1208;219;2017-08-15
Freshbooks;26194;290;290;2017-11-28;;101;137;93;81;110;1764;49;2284;5370;242;103;159;-1.12;4.58;-7.847;17.09;-7.847;4547;374;2017-08-12;26;4235;68;433132;1414;1356;1142;432941;2017-08-12;0;0;0;2017-08-15;;20530;5969;2017-08-15
Aareon;26197;;;;;41;0;35;35;81;;;17;2401546;799076;810511;0.13;-41.67;2.6;-13.18;0.01;-13.18;2429795;873368;2017-08-12;12;611942;52;4;4;4;4;4;2017-08-12;;;;;;;;
HQLabs;26198;5;5;2017-01-19;;63;103;29;62;87;608;92;25;897563;270690;166564;0.54;-25.66;2;-46.72;0.03;-46.72;1077646;520402;2017-08-12;10;1305393;49;15;9;11;11;13;2017-08-12;0;2272;110;2017-08-15;;361;160;2017-08-15
iMuis;26199;15;15;2017-11-28;;57;106;0;65;100;;;36;2802673;476134;509817;0.1;-25.49;2.8;-4.05;0.01;-4.05;2678526;462898;2017-08-12;13;68605;59;97;16;16;16;93;2017-08-12;8;300;21;2017-08-15;;954;25;2017-08-15
"Infusion Soft";26200;700;700;2017-11-28;;116;142;113;92;128;1622;54;2308;712;29;38;1,126;-6.057;2.73;1.9;72.18;1.9;988;32;2017-08-12;24;705;74;13736;836;765;673;13605;2017-08-12;790;177643;1852;2017-08-15;;30426;8468;2017-08-15
Insusoft;26201;75;75;2017-11-28;;51;47;13;74;86;883;83;85;5265042;2427535;2051534;0.04;-48.276;3;-64.719;0;-64.719;4483561;3000500;2017-08-12;14;1072075;50;6348;32;10;10;6323;2017-08-12;;;;;;1;0;2017-08-15
Isiigo;26202;;;;;41;95;13;29;62;;;6;10615104;-79457;-42443;0.02;0;1;0;0;0;13199528;-179662;2017-08-12;18;39564320;34;97;23;22;21;43;2017-08-12;0;45;0;2017-08-15;;295;21;2017-08-15
itool.com;26203;15;15;2017-11-28;;58;98;13;65;91;1053;67;65;1817587;541521;497141;0.25;-40.65;1.2;5;0.01;5;2589327;668788;2017-08-12;21;1031671;50;51;22;21;21;51;2017-08-12;2;122;2;2017-08-15;;1075;95;2017-08-15
King;26204;75;75;2017-11-28;;65;113;17;74;95;;;24;4022338;1137106;862982;0.08;-32.56;1;-25.13;0;-25.13;4945893;1687194;2017-08-12;14;313760;54;7;6;6;6;7;2017-08-12;26;1748;43;2017-08-15;;4721;49;2017-08-15
Koalaboox;26205;5;5;2017-09-28;;64;102;52;59;65;1639;54;50;328384;81458;86880;1.3;-27.1;7.9;-29.14;0.25;-29.14;191181;76269;2017-08-12;19;4921545;45;69;20;20;19;63;2017-08-12;1;1328;71;2017-08-15;;307;92;2017-08-15
"Less Annoying CRM";26206;16;16;2017-11-28;;73;107;61;65;76;2161;37;60;82985;594;-3094;9.54;2;2.8;-14.06;0.62;-14.06;92174;8234;2017-08-12;12;613342;52;201;41;42;42;173;2017-08-12;41;1525;9;2017-08-15;;645;564;2017-08-15
Liquidplanner;26207;70;70;2017-11-28;;83;128;69;73;85;2434;31;333;41758;494;-207;21.9;-0.44;2.49;-6.742;1.28;-6.742;49883;2376;2017-08-12;13;159097;56;1040;123;133;122;953;2017-08-12;179;18664;35;2017-08-15;;6826;254;2017-08-15
Sage;26208;15;15;2017-09-28;;101;137;100;82;100;1826;47;364;22976;-257;-202;28.5;-0.542;12;3;8.01;3;9722;-260;2017-08-12;44;54654;60;41468;787;777;668;29073;2017-08-12;4327;606830;225;2017-08-15;;3349;596;2017-08-15
Logidrive;26209;15;15;2017-11-28;;52;98;0;65;87;3666;16;10;;;;;;;;;;;;2017-08-12;13;731576;51;8;5;5;5;8;2017-08-12;1;590;4;2017-08-15;;312;14;2017-08-15
MacFour;26210;;;;;21;0;0;25;60;;;1;;;;;;;;;;;;2017-08-12;4;53675652;31;0;0;0;0;0;2017-08-12;;;;;;;;
Malinko;26212;5;5;2017-11-28;;44;71;11;59;60;1707;41;31;317408;-341840;-542446;1;140;35;8;0.85;8;70670;-85493;2017-08-12;16;10112704;42;88;12;13;12;88;2017-08-12;;;;;;1001;13;2017-08-15
Maximizer;26213;154;154;2017-11-28;;79;120;43;85;99;1091;75;241;348970;-32317;-13322;1.8;2;2.1;20;0.09;20;431081;-88780;2017-08-12;11;121118;57;387;70;76;74;266;2017-08-12;19;1293;4;2017-08-15;;14809;454;2017-08-15
MKB-logic;26214;5;5;2017-11-28;;36;0;0;59;84;;;16;;;;;;;;;;;;2017-08-12;15;1050451;50;11;11;9;8;11;2017-08-12;;;;;;;;
Mycosuite;26216;5;5;2017-11-28;;42;69;0;61;65;;;22;8143794;-604030;-528285;0.02;0;2;7;0;7;8313385;-898336;2017-08-12;11;21175776;38;738;9;8;8;715;2017-08-12;;;;;;207;0;2017-08-15
Netsuite;26217;4603;4603;2017-11-28;635794669.65;115;141;103;115;118;2774;25;3000;2585;-418;-557;274;15;7.47;0.7;48.06;0.7;1490;-281;2017-08-12;14;2746;69;4204;380;352;323;3920;2017-08-12;0;12365;75;2017-08-15;;20446;2431;2017-08-15
Nimble;26219;1000;1000;2017-11-28;;86;130;64;88;91;1950;43;811;66363;2035;-99;10.1;-2;5.89;-12.48;1.4;-12.48;46220;5049;2017-08-12;17;40308;60;1797;318;305;281;1772;2017-08-12;0;0;0;2017-08-15;;49472;7278;2017-08-15
"Paymo Timetracking";26223;22;22;2017-11-28;;76;118;61;67;80;2019;41;95;60860;-4493;-5643;13.9;9;2.68;-5.965;0.87;-5.965;69104;-2344;2017-08-12;13;183168;56;151;40;40;40;112;2017-08-12;0;0;0;2017-08-15;;6459;97;2017-08-15
Perfectview;26225;15;15;2017-11-28;;31;0;0;69;54;1645;48;65;997670;-582508;-755020;0.49;100;1.8;-39.52;0.02;-39.52;1274492;-275622;2017-08-12;21;615114;52;140;21;22;21;116;2017-08-12;;;;;;;;
"Pipeline Deals";26226;29;29;2017-11-28;;78;121;60;73;83;2038;41;763;65124;-18571;-24904;8.9;30;11.5;7;2.39;7;29174;-10291;2017-08-12;11;193484;55;908;137;134;131;880;2017-08-12;97;10712;57;2017-08-15;;3706;1790;2017-08-15
ProAd;26228;;;;;56;104;33;28;90;324;98;41;529500;-21980;-35907;1.1;6;1.9;-9.953;0.05;-9.953;677471;5919;2017-08-12;32;595438;52;763;99;83;80;402;2017-08-12;0;1904;52;2017-08-15;;564;24;2017-08-15
Projectfacts;26229;;;;;38;91;0;25;72;;;2;7211651;;;0.02;0;4;0;0;0;5567609;;2017-08-12;9;14232242;40;419;2;2;2;419;2017-08-12;0;0;0;2017-08-15;;124;1;2017-08-15
Reviso;26231;;;;;56;50;58;25;89;1013;78;25;142371;-18527;-30004;4.5;20;3.8;-19.79;0.4;-19.79;130282;1148;2017-08-12;18;251735;55;120;15;15;15;46;2017-08-12;;;;;;3;0;2017-08-15
"Salary book";26233;;;;;36;103;0;25;59;;;5;;;;;;;;;;;;2017-08-12;4;69986301;27;1;1;1;1;1;2017-08-12;0;0;0;2017-08-15;;586;33;2017-08-15
Smartsheet;26235;730;730;2017-11-28;;101;128;98;86;107;1488;59;729;2789;-329;-178;386;9.4;1.71;3;15.5;3;4982;-733;2017-08-12;21;6715;67;2571;386;357;313;2504;2017-08-12;0;10799;69;2017-08-15;;13653;5409;2017-08-15
Snelstart;26236;120;120;2017-11-28;;72;117;33;76;94;1022;77;144;792264;163842;149199;0.56;-24.07;3;-15.58;0.04;-15.58;789946;207881;2017-08-12;12;53085;60;175;35;36;36;157;2017-08-12;24;2812;298;2017-08-15;;3504;1376;2017-08-15
Streamtime;26237;15;15;2017-11-28;;67;114;36;73;78;1495;59;43;604461;227649;244332;0.8;-47.3;2.9;4;0.05;4;624601;219623;2017-08-12;37;1921268;48;2694;175;191;185;2041;2017-08-12;0;575;12;2017-08-15;;6284;1008;2017-08-15
Thinx;26239;;;;;27;44;0;25;56;;;;;;;;;;;;;;;2017-08-12;1;87053448;23;0;0;0;0;0;2017-08-12;;;;;;2;0;2017-08-15
Toggl;26241;39;39;2017-11-28;;94;132;95;70;95;2592;28;639;3425;-113;-201;296;5.7;2.21;-6.751;15.3;-6.751;5060;4;2017-08-12;83;14026;64;31297;4505;3924;3037;28239;2017-08-12;0;11900;44;2017-08-15;;20350;4705;2017-08-15
Tomsplanner;26242;5;5;2017-11-28;;70;106;52;59;87;2430;31;185;127760;-3490;-5715;7.2;4;1.4;-6.164;0.23;-6.164;201706;-1708;2017-08-12;13;184925;56;1031;149;144;125;980;2017-08-12;0;0;0;2017-08-15;;803;42;2017-08-15
